,camp,date,hour,city,coord,prop,unit,value
4492,air quality sensor measurement,2024/05/29,19,lille,"[3.06, 50.63]",O3,µg/m3,0.49
4493,air quality sensor measurement,2024/06/01,18,marseille,"[5.37, 43.3]",CO,mg/m3,8.65
4494,air quality sensor measurement,2024/06/02,17,strasbourg,"[7.75, 48.57]",O3,µg/m3,6.47
4495,air quality sensor measurement,2024/05/29,14,strasbourg,"[7.75, 48.57]",CO,mg/m3,4.33
4496,air quality sensor measurement,2024/05/31,21,brest,"[4.49, 48.39]",CO,mg/m3,6.83
4497,air quality sensor measurement,2024/05/26,10,strasbourg,"[7.75, 48.57]",O3,µg/m3,2.08
4498,air quality sensor measurement,2024/05/30,4,marseille,"[5.37, 43.3]",PM2.5,µg/m3,1.83
4499,air quality sensor measurement,2024/05/29,10,brest,"[4.49, 48.39]",PM10,µg/m3,1.89
4500,air quality sensor measurement,2024/05/31,14,marseille,"[5.37, 43.3]",PM10,µg/m3,1.95
4501,air quality sensor measurement,2024/05/30,15,toulouse,"[1.44, 43.6]",PM10,µg/m3,3.57
4502,air quality sensor measurement,2024/06/01,5,lille,"[3.06, 50.63]",PM2.5,µg/m3,8.69
4503,air quality sensor measurement,2024/05/31,19,marseille,"[5.37, 43.3]",PM2.5,µg/m3,9.33
4504,air quality sensor measurement,2024/05/25,6,toulouse,"[1.44, 43.6]",PM10,µg/m3,4.27
4505,air quality sensor measurement,2024/05/24,22,lille,"[3.06, 50.63]",NO2,µg/m3,4.27
4506,air quality sensor measurement,2024/05/31,12,strasbourg,"[7.75, 48.57]",NO2,µg/m3,0.04
4507,air quality sensor measurement,2024/05/31,14,toulouse,"[1.44, 43.6]",O3,µg/m3,0.61
4508,air quality sensor measurement,2024/05/24,5,strasbourg,"[7.75, 48.57]",NO2,µg/m3,2.7
4509,air quality sensor measurement,2024/05/26,1,lille,"[3.06, 50.63]",PM10,µg/m3,0.53
4510,air quality sensor measurement,2024/05/27,11,lille,"[3.06, 50.63]",CO,mg/m3,9.32
4511,air quality sensor measurement,2024/05/26,9,brest,"[4.49, 48.39]",PM2.5,µg/m3,7.53
4512,air quality sensor measurement,2024/05/25,19,toulouse,"[1.44, 43.6]",O3,µg/m3,8.05
4513,air quality sensor measurement,2024/05/25,21,marseille,"[5.37, 43.3]",NO2,µg/m3,2.34
4514,air quality sensor measurement,2024/05/29,16,lille,"[3.06, 50.63]",O3,µg/m3,3.57
4515,air quality sensor measurement,2024/05/26,21,strasbourg,"[7.75, 48.57]",O3,µg/m3,9.98
4516,air quality sensor measurement,2024/06/01,18,marseille,"[5.37, 43.3]",O3,µg/m3,7.78
4517,air quality sensor measurement,2024/06/02,14,marseille,"[5.37, 43.3]",NO2,µg/m3,4.74
4518,air quality sensor measurement,2024/06/01,12,toulouse,"[1.44, 43.6]",PM10,µg/m3,5.14
4519,air quality sensor measurement,2024/05/27,15,strasbourg,"[7.75, 48.57]",CO,mg/m3,8.86
4520,air quality sensor measurement,2024/05/27,21,lille,"[3.06, 50.63]",PM2.5,µg/m3,1.38
4521,air quality sensor measurement,2024/05/30,8,marseille,"[5.37, 43.3]",CO,mg/m3,5.26
4522,air quality sensor measurement,2024/06/02,11,toulouse,"[1.44, 43.6]",PM10,µg/m3,4.91
4523,air quality sensor measurement,2024/05/30,22,strasbourg,"[7.75, 48.57]",NO2,µg/m3,0.42
4524,air quality sensor measurement,2024/06/01,17,toulouse,"[1.44, 43.6]",PM10,µg/m3,0.03
4525,air quality sensor measurement,2024/06/01,16,toulouse,"[1.44, 43.6]",PM2.5,µg/m3,2.43
4526,air quality sensor measurement,2024/05/30,23,toulouse,"[1.44, 43.6]",CO,mg/m3,7.36
4527,air quality sensor measurement,2024/05/30,23,toulouse,"[1.44, 43.6]",NO2,µg/m3,4.99
4528,air quality sensor measurement,2024/05/28,9,marseille,"[5.37, 43.3]",NO2,µg/m3,3.85
4529,air quality sensor measurement,2024/06/02,8,lille,"[3.06, 50.63]",NO2,µg/m3,1.86
4530,air quality sensor measurement,2024/06/01,11,toulouse,"[1.44, 43.6]",PM10,µg/m3,6.16
4531,air quality sensor measurement,2024/05/26,14,marseille,"[5.37, 43.3]",CO,mg/m3,3.97
4532,air quality sensor measurement,2024/05/30,1,lille,"[3.06, 50.63]",CO,mg/m3,2.43
4533,air quality sensor measurement,2024/05/27,13,lille,"[3.06, 50.63]",O3,µg/m3,3.32
4534,air quality sensor measurement,2024/05/31,12,brest,"[4.49, 48.39]",PM10,µg/m3,0.8
4535,air quality sensor measurement,2024/06/02,12,brest,"[4.49, 48.39]",CO,mg/m3,8.43
4536,air quality sensor measurement,2024/06/01,3,toulouse,"[1.44, 43.6]",O3,µg/m3,7.4
4537,air quality sensor measurement,2024/05/27,20,strasbourg,"[7.75, 48.57]",CO,mg/m3,2.66
4538,air quality sensor measurement,2024/06/01,0,brest,"[4.49, 48.39]",PM10,µg/m3,9.74
4539,air quality sensor measurement,2024/05/26,17,toulouse,"[1.44, 43.6]",PM10,µg/m3,7.0
4540,air quality sensor measurement,2024/06/02,0,toulouse,"[1.44, 43.6]",NO2,µg/m3,9.41
4541,air quality sensor measurement,2024/05/27,23,marseille,"[5.37, 43.3]",CO,mg/m3,1.37
4542,air quality sensor measurement,2024/05/25,16,strasbourg,"[7.75, 48.57]",O3,µg/m3,9.4
4543,air quality sensor measurement,2024/05/27,9,brest,"[4.49, 48.39]",PM2.5,µg/m3,7.57
4544,air quality sensor measurement,2024/05/31,8,brest,"[4.49, 48.39]",NO2,µg/m3,3.15
4545,air quality sensor measurement,2024/05/31,17,marseille,"[5.37, 43.3]",O3,µg/m3,7.34
4546,air quality sensor measurement,2024/05/28,20,brest,"[4.49, 48.39]",CO,mg/m3,6.95
4547,air quality sensor measurement,2024/05/24,1,strasbourg,"[7.75, 48.57]",O3,µg/m3,3.61
4548,air quality sensor measurement,2024/05/25,0,marseille,"[5.37, 43.3]",NO2,µg/m3,4.56
4549,air quality sensor measurement,2024/05/25,15,toulouse,"[1.44, 43.6]",PM10,µg/m3,7.11
4550,air quality sensor measurement,2024/05/29,22,lille,"[3.06, 50.63]",PM2.5,µg/m3,4.35
4551,air quality sensor measurement,2024/05/28,14,marseille,"[5.37, 43.3]",PM2.5,µg/m3,2.93
4552,air quality sensor measurement,2024/05/29,12,marseille,"[5.37, 43.3]",PM10,µg/m3,0.63
4553,air quality sensor measurement,2024/05/28,10,brest,"[4.49, 48.39]",O3,µg/m3,7.07
4554,air quality sensor measurement,2024/06/01,21,toulouse,"[1.44, 43.6]",PM10,µg/m3,7.36
4555,air quality sensor measurement,2024/05/24,0,brest,"[4.49, 48.39]",NO2,µg/m3,5.7
4556,air quality sensor measurement,2024/05/29,10,lille,"[3.06, 50.63]",NO2,µg/m3,5.34
4557,air quality sensor measurement,2024/06/01,6,brest,"[4.49, 48.39]",PM2.5,µg/m3,1.95
4558,air quality sensor measurement,2024/05/31,5,strasbourg,"[7.75, 48.57]",NO2,µg/m3,6.73
4559,air quality sensor measurement,2024/06/01,18,toulouse,"[1.44, 43.6]",O3,µg/m3,3.72
4560,air quality sensor measurement,2024/05/31,23,strasbourg,"[7.75, 48.57]",NO2,µg/m3,2.07
4561,air quality sensor measurement,2024/05/31,11,lille,"[3.06, 50.63]",O3,µg/m3,1.27
4562,air quality sensor measurement,2024/05/26,21,marseille,"[5.37, 43.3]",NO2,µg/m3,2.69
4563,air quality sensor measurement,2024/05/25,13,marseille,"[5.37, 43.3]",CO,mg/m3,0.47
4564,air quality sensor measurement,2024/06/01,22,lille,"[3.06, 50.63]",NO2,µg/m3,9.76
4565,air quality sensor measurement,2024/05/28,14,toulouse,"[1.44, 43.6]",CO,mg/m3,7.54
4566,air quality sensor measurement,2024/05/28,1,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,9.68
4567,air quality sensor measurement,2024/06/01,19,strasbourg,"[7.75, 48.57]",CO,mg/m3,1.68
4568,air quality sensor measurement,2024/05/30,8,toulouse,"[1.44, 43.6]",PM2.5,µg/m3,0.39
4569,air quality sensor measurement,2024/05/27,3,toulouse,"[1.44, 43.6]",PM10,µg/m3,9.22
4570,air quality sensor measurement,2024/05/28,0,strasbourg,"[7.75, 48.57]",CO,mg/m3,7.23
4571,air quality sensor measurement,2024/06/01,0,marseille,"[5.37, 43.3]",NO2,µg/m3,3.97
4572,air quality sensor measurement,2024/05/29,8,marseille,"[5.37, 43.3]",NO2,µg/m3,9.06
4573,air quality sensor measurement,2024/05/29,2,marseille,"[5.37, 43.3]",CO,mg/m3,8.12
4574,air quality sensor measurement,2024/06/01,18,strasbourg,"[7.75, 48.57]",O3,µg/m3,7.62
4575,air quality sensor measurement,2024/05/31,9,lille,"[3.06, 50.63]",NO2,µg/m3,9.59
4576,air quality sensor measurement,2024/05/25,6,strasbourg,"[7.75, 48.57]",O3,µg/m3,0.73
4577,air quality sensor measurement,2024/05/31,21,marseille,"[5.37, 43.3]",CO,mg/m3,0.32
4578,air quality sensor measurement,2024/06/01,2,brest,"[4.49, 48.39]",PM10,µg/m3,6.81
4579,air quality sensor measurement,2024/05/31,7,toulouse,"[1.44, 43.6]",NO2,µg/m3,8.23
4580,air quality sensor measurement,2024/05/29,23,toulouse,"[1.44, 43.6]",NO2,µg/m3,8.64
4581,air quality sensor measurement,2024/05/27,8,marseille,"[5.37, 43.3]",NO2,µg/m3,6.26
4582,air quality sensor measurement,2024/05/31,11,brest,"[4.49, 48.39]",O3,µg/m3,8.6
4583,air quality sensor measurement,2024/05/28,21,marseille,"[5.37, 43.3]",PM10,µg/m3,6.06
4584,air quality sensor measurement,2024/05/27,3,toulouse,"[1.44, 43.6]",NO2,µg/m3,1.36
4585,air quality sensor measurement,2024/05/25,4,toulouse,"[1.44, 43.6]",CO,mg/m3,5.75
4586,air quality sensor measurement,2024/05/24,0,brest,"[4.49, 48.39]",PM10,µg/m3,0.44
4587,air quality sensor measurement,2024/05/28,22,brest,"[4.49, 48.39]",NO2,µg/m3,2.03
4588,air quality sensor measurement,2024/05/26,17,marseille,"[5.37, 43.3]",NO2,µg/m3,7.39
4589,air quality sensor measurement,2024/05/26,4,brest,"[4.49, 48.39]",NO2,µg/m3,6.22
4590,air quality sensor measurement,2024/06/02,8,lille,"[3.06, 50.63]",PM10,µg/m3,7.59
4591,air quality sensor measurement,2024/05/26,14,brest,"[4.49, 48.39]",PM10,µg/m3,5.31
4592,air quality sensor measurement,2024/05/26,21,toulouse,"[1.44, 43.6]",CO,mg/m3,8.29
4593,air quality sensor measurement,2024/05/28,4,toulouse,"[1.44, 43.6]",PM10,µg/m3,5.6
4594,air quality sensor measurement,2024/05/24,10,toulouse,"[1.44, 43.6]",CO,mg/m3,0.19
4595,air quality sensor measurement,2024/06/02,18,strasbourg,"[7.75, 48.57]",PM10,µg/m3,8.23
4596,air quality sensor measurement,2024/05/31,12,marseille,"[5.37, 43.3]",NO2,µg/m3,4.5
4597,air quality sensor measurement,2024/05/31,12,marseille,"[5.37, 43.3]",O3,µg/m3,4.21
4598,air quality sensor measurement,2024/05/26,15,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,5.13
4599,air quality sensor measurement,2024/05/24,8,marseille,"[5.37, 43.3]",NO2,µg/m3,5.62
4600,air quality sensor measurement,2024/05/25,15,marseille,"[5.37, 43.3]",PM10,µg/m3,8.42
4601,air quality sensor measurement,2024/05/30,3,strasbourg,"[7.75, 48.57]",PM10,µg/m3,9.32
4602,air quality sensor measurement,2024/05/28,23,strasbourg,"[7.75, 48.57]",NO2,µg/m3,3.23
4603,air quality sensor measurement,2024/05/26,23,brest,"[4.49, 48.39]",PM10,µg/m3,5.56
4604,air quality sensor measurement,2024/05/31,19,brest,"[4.49, 48.39]",CO,mg/m3,8.29
4605,air quality sensor measurement,2024/05/25,0,lille,"[3.06, 50.63]",CO,mg/m3,9.33
4606,air quality sensor measurement,2024/05/25,3,strasbourg,"[7.75, 48.57]",PM10,µg/m3,1.43
4607,air quality sensor measurement,2024/05/29,3,strasbourg,"[7.75, 48.57]",NO2,µg/m3,8.51
4608,air quality sensor measurement,2024/06/01,14,brest,"[4.49, 48.39]",PM10,µg/m3,1.3
4609,air quality sensor measurement,2024/05/31,0,brest,"[4.49, 48.39]",PM2.5,µg/m3,5.25
4610,air quality sensor measurement,2024/05/24,9,strasbourg,"[7.75, 48.57]",PM10,µg/m3,8.63
4611,air quality sensor measurement,2024/05/31,12,marseille,"[5.37, 43.3]",PM2.5,µg/m3,8.15
4612,air quality sensor measurement,2024/05/27,9,brest,"[4.49, 48.39]",NO2,µg/m3,5.93
4613,air quality sensor measurement,2024/05/27,1,brest,"[4.49, 48.39]",PM2.5,µg/m3,9.86
4614,air quality sensor measurement,2024/05/30,16,marseille,"[5.37, 43.3]",PM10,µg/m3,9.32
4615,air quality sensor measurement,2024/05/31,12,lille,"[3.06, 50.63]",O3,µg/m3,1.47
4616,air quality sensor measurement,2024/05/28,23,brest,"[4.49, 48.39]",PM10,µg/m3,1.42
4617,air quality sensor measurement,2024/05/31,23,strasbourg,"[7.75, 48.57]",O3,µg/m3,5.77
4618,air quality sensor measurement,2024/06/02,3,strasbourg,"[7.75, 48.57]",PM10,µg/m3,3.5
4619,air quality sensor measurement,2024/05/28,18,marseille,"[5.37, 43.3]",PM2.5,µg/m3,2.05
4620,air quality sensor measurement,2024/05/31,23,marseille,"[5.37, 43.3]",PM2.5,µg/m3,0.4
4621,air quality sensor measurement,2024/05/25,15,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,4.76
4622,air quality sensor measurement,2024/05/24,11,marseille,"[5.37, 43.3]",O3,µg/m3,5.38
4623,air quality sensor measurement,2024/05/25,23,lille,"[3.06, 50.63]",NO2,µg/m3,2.04
4624,air quality sensor measurement,2024/06/01,10,marseille,"[5.37, 43.3]",CO,mg/m3,9.32
4625,air quality sensor measurement,2024/05/24,19,lille,"[3.06, 50.63]",O3,µg/m3,3.95
4626,air quality sensor measurement,2024/05/26,23,lille,"[3.06, 50.63]",NO2,µg/m3,8.74
4627,air quality sensor measurement,2024/05/25,9,brest,"[4.49, 48.39]",PM10,µg/m3,8.88
4628,air quality sensor measurement,2024/05/28,11,brest,"[4.49, 48.39]",PM2.5,µg/m3,3.59
4629,air quality sensor measurement,2024/05/24,14,lille,"[3.06, 50.63]",NO2,µg/m3,2.0
4630,air quality sensor measurement,2024/05/25,22,toulouse,"[1.44, 43.6]",PM10,µg/m3,6.55
4631,air quality sensor measurement,2024/05/26,7,toulouse,"[1.44, 43.6]",PM10,µg/m3,5.1
4632,air quality sensor measurement,2024/05/28,7,lille,"[3.06, 50.63]",CO,mg/m3,1.5
4633,air quality sensor measurement,2024/05/25,1,lille,"[3.06, 50.63]",NO2,µg/m3,3.07
4634,air quality sensor measurement,2024/05/27,5,brest,"[4.49, 48.39]",CO,mg/m3,6.62
4635,air quality sensor measurement,2024/05/24,16,toulouse,"[1.44, 43.6]",CO,mg/m3,7.71
4636,air quality sensor measurement,2024/05/26,0,brest,"[4.49, 48.39]",CO,mg/m3,9.47
4637,air quality sensor measurement,2024/06/02,2,marseille,"[5.37, 43.3]",O3,µg/m3,6.75
4638,air quality sensor measurement,2024/05/25,17,marseille,"[5.37, 43.3]",O3,µg/m3,0.65
4639,air quality sensor measurement,2024/06/01,5,marseille,"[5.37, 43.3]",CO,mg/m3,7.53
4640,air quality sensor measurement,2024/05/29,11,brest,"[4.49, 48.39]",PM2.5,µg/m3,1.73
4641,air quality sensor measurement,2024/05/26,21,brest,"[4.49, 48.39]",CO,mg/m3,0.15
4642,air quality sensor measurement,2024/05/24,2,strasbourg,"[7.75, 48.57]",O3,µg/m3,8.37
4643,air quality sensor measurement,2024/05/27,18,marseille,"[5.37, 43.3]",NO2,µg/m3,6.94
4644,air quality sensor measurement,2024/06/02,6,brest,"[4.49, 48.39]",PM2.5,µg/m3,4.91
4645,air quality sensor measurement,2024/05/27,5,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,1.74
4646,air quality sensor measurement,2024/05/26,13,marseille,"[5.37, 43.3]",CO,mg/m3,4.84
4647,air quality sensor measurement,2024/05/29,14,marseille,"[5.37, 43.3]",CO,mg/m3,8.13
4648,air quality sensor measurement,2024/05/28,6,marseille,"[5.37, 43.3]",PM2.5,µg/m3,0.1
4649,air quality sensor measurement,2024/05/29,16,lille,"[3.06, 50.63]",NO2,µg/m3,6.17
4650,air quality sensor measurement,2024/05/27,11,toulouse,"[1.44, 43.6]",PM10,µg/m3,1.97
4651,air quality sensor measurement,2024/05/24,14,strasbourg,"[7.75, 48.57]",PM10,µg/m3,0.23
4652,air quality sensor measurement,2024/05/29,2,brest,"[4.49, 48.39]",PM10,µg/m3,0.68
4653,air quality sensor measurement,2024/05/25,21,brest,"[4.49, 48.39]",PM2.5,µg/m3,2.51
4654,air quality sensor measurement,2024/05/31,19,marseille,"[5.37, 43.3]",PM10,µg/m3,3.34
4655,air quality sensor measurement,2024/05/28,19,brest,"[4.49, 48.39]",PM10,µg/m3,4.41
4656,air quality sensor measurement,2024/05/24,10,lille,"[3.06, 50.63]",NO2,µg/m3,8.58
4657,air quality sensor measurement,2024/06/01,20,lille,"[3.06, 50.63]",NO2,µg/m3,8.8
4658,air quality sensor measurement,2024/05/26,2,toulouse,"[1.44, 43.6]",CO,mg/m3,8.2
4659,air quality sensor measurement,2024/06/02,20,brest,"[4.49, 48.39]",CO,mg/m3,8.38
4660,air quality sensor measurement,2024/05/28,13,toulouse,"[1.44, 43.6]",NO2,µg/m3,4.15
4661,air quality sensor measurement,2024/05/24,7,strasbourg,"[7.75, 48.57]",O3,µg/m3,3.77
4662,air quality sensor measurement,2024/05/30,13,strasbourg,"[7.75, 48.57]",NO2,µg/m3,7.0
4663,air quality sensor measurement,2024/05/31,5,lille,"[3.06, 50.63]",CO,mg/m3,9.49
4664,air quality sensor measurement,2024/06/01,10,brest,"[4.49, 48.39]",O3,µg/m3,2.42
4665,air quality sensor measurement,2024/05/30,1,marseille,"[5.37, 43.3]",PM10,µg/m3,5.44
4666,air quality sensor measurement,2024/05/31,10,marseille,"[5.37, 43.3]",PM10,µg/m3,2.93
4667,air quality sensor measurement,2024/05/27,23,lille,"[3.06, 50.63]",O3,µg/m3,2.33
4668,air quality sensor measurement,2024/05/28,8,strasbourg,"[7.75, 48.57]",CO,mg/m3,5.22
4669,air quality sensor measurement,2024/05/28,14,strasbourg,"[7.75, 48.57]",NO2,µg/m3,1.82
4670,air quality sensor measurement,2024/05/26,11,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,1.17
4671,air quality sensor measurement,2024/05/31,5,brest,"[4.49, 48.39]",CO,mg/m3,7.35
4672,air quality sensor measurement,2024/05/25,2,lille,"[3.06, 50.63]",CO,mg/m3,8.77
4673,air quality sensor measurement,2024/06/02,3,strasbourg,"[7.75, 48.57]",NO2,µg/m3,9.69
4674,air quality sensor measurement,2024/05/27,1,marseille,"[5.37, 43.3]",PM2.5,µg/m3,2.7
4675,air quality sensor measurement,2024/05/24,5,toulouse,"[1.44, 43.6]",NO2,µg/m3,4.81
4676,air quality sensor measurement,2024/05/26,9,toulouse,"[1.44, 43.6]",PM2.5,µg/m3,0.08
4677,air quality sensor measurement,2024/05/31,13,toulouse,"[1.44, 43.6]",CO,mg/m3,8.85
4678,air quality sensor measurement,2024/06/01,4,toulouse,"[1.44, 43.6]",O3,µg/m3,4.62
4679,air quality sensor measurement,2024/05/27,0,brest,"[4.49, 48.39]",CO,mg/m3,9.36
4680,air quality sensor measurement,2024/05/25,5,brest,"[4.49, 48.39]",NO2,µg/m3,5.15
4681,air quality sensor measurement,2024/06/02,0,marseille,"[5.37, 43.3]",O3,µg/m3,7.1
4682,air quality sensor measurement,2024/05/26,6,toulouse,"[1.44, 43.6]",NO2,µg/m3,5.68
4683,air quality sensor measurement,2024/05/29,17,lille,"[3.06, 50.63]",PM2.5,µg/m3,8.47
4684,air quality sensor measurement,2024/06/02,22,lille,"[3.06, 50.63]",PM2.5,µg/m3,8.66
4685,air quality sensor measurement,2024/05/24,19,toulouse,"[1.44, 43.6]",O3,µg/m3,4.6
4686,air quality sensor measurement,2024/05/27,8,toulouse,"[1.44, 43.6]",PM10,µg/m3,0.9
4687,air quality sensor measurement,2024/05/25,13,brest,"[4.49, 48.39]",NO2,µg/m3,7.25
4688,air quality sensor measurement,2024/05/25,19,brest,"[4.49, 48.39]",O3,µg/m3,9.32
4689,air quality sensor measurement,2024/05/31,1,marseille,"[5.37, 43.3]",O3,µg/m3,1.7
4690,air quality sensor measurement,2024/05/26,11,strasbourg,"[7.75, 48.57]",PM10,µg/m3,2.46
4691,air quality sensor measurement,2024/05/31,8,toulouse,"[1.44, 43.6]",PM10,µg/m3,2.08
4692,air quality sensor measurement,2024/06/01,6,strasbourg,"[7.75, 48.57]",NO2,µg/m3,3.09
4693,air quality sensor measurement,2024/05/29,9,strasbourg,"[7.75, 48.57]",NO2,µg/m3,2.46
4694,air quality sensor measurement,2024/05/28,18,lille,"[3.06, 50.63]",NO2,µg/m3,0.85
4695,air quality sensor measurement,2024/06/02,7,brest,"[4.49, 48.39]",PM10,µg/m3,1.17
4696,air quality sensor measurement,2024/05/29,15,strasbourg,"[7.75, 48.57]",O3,µg/m3,5.95
4697,air quality sensor measurement,2024/05/27,2,brest,"[4.49, 48.39]",CO,mg/m3,4.83
4698,air quality sensor measurement,2024/05/24,23,lille,"[3.06, 50.63]",PM10,µg/m3,4.26
4699,air quality sensor measurement,2024/05/24,20,strasbourg,"[7.75, 48.57]",NO2,µg/m3,8.84
4700,air quality sensor measurement,2024/06/01,14,toulouse,"[1.44, 43.6]",CO,mg/m3,5.68
4701,air quality sensor measurement,2024/05/24,0,marseille,"[5.37, 43.3]",O3,µg/m3,9.84
4702,air quality sensor measurement,2024/05/31,9,brest,"[4.49, 48.39]",PM2.5,µg/m3,3.19
4703,air quality sensor measurement,2024/06/02,20,strasbourg,"[7.75, 48.57]",CO,mg/m3,2.27
4704,air quality sensor measurement,2024/05/24,17,brest,"[4.49, 48.39]",O3,µg/m3,1.81
4705,air quality sensor measurement,2024/05/30,9,toulouse,"[1.44, 43.6]",CO,mg/m3,2.16
4706,air quality sensor measurement,2024/05/25,14,strasbourg,"[7.75, 48.57]",NO2,µg/m3,3.17
4707,air quality sensor measurement,2024/05/28,8,brest,"[4.49, 48.39]",PM10,µg/m3,0.8
4708,air quality sensor measurement,2024/05/31,18,lille,"[3.06, 50.63]",PM2.5,µg/m3,7.54
4709,air quality sensor measurement,2024/05/31,2,marseille,"[5.37, 43.3]",PM2.5,µg/m3,5.52
4710,air quality sensor measurement,2024/05/26,4,strasbourg,"[7.75, 48.57]",PM10,µg/m3,8.15
4711,air quality sensor measurement,2024/05/25,1,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,6.72
4712,air quality sensor measurement,2024/05/30,8,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,3.51
4713,air quality sensor measurement,2024/05/31,20,toulouse,"[1.44, 43.6]",O3,µg/m3,1.81
4714,air quality sensor measurement,2024/05/24,11,strasbourg,"[7.75, 48.57]",O3,µg/m3,0.33
4715,air quality sensor measurement,2024/06/02,5,strasbourg,"[7.75, 48.57]",PM2.5,µg/m3,8.63
4716,air quality sensor measurement,2024/05/31,17,brest,"[4.49, 48.39]",O3,µg/m3,9.59
4717,air quality sensor measurement,2024/06/02,7,toulouse,"[1.44, 43.6]",NO2,µg/m3,5.85
4718,air quality sensor measurement,2024/05/24,20,brest,"[4.49, 48.39]",CO,mg/m3,2.53
4719,air quality sensor measurement,2024/05/25,20,strasbourg,"[7.75, 48.57]",PM10,µg/m3,2.81
4720,air quality sensor measurement,2024/05/31,17,lille,"[3.06, 50.63]",O3,µg/m3,7.26
4721,air quality sensor measurement,2024/05/30,18,lille,"[3.06, 50.63]",CO,mg/m3,7.08
4722,air quality sensor measurement,2024/06/01,11,strasbourg,"[7.75, 48.57]",CO,mg/m3,2.31
4723,air quality sensor measurement,2024/05/28,13,strasbourg,"[7.75, 48.57]",CO,mg/m3,8.73
4724,air quality sensor measurement,2024/05/26,20,strasbourg,"[7.75, 48.57]",O3,µg/m3,3.08
4725,air quality sensor measurement,2024/05/31,13,toulouse,"[1.44, 43.6]",O3,µg/m3,6.41
4726,air quality sensor measurement,2024/05/30,10,toulouse,"[1.44, 43.6]",PM2.5,µg/m3,0.22
4727,air quality sensor measurement,2024/05/27,22,lille,"[3.06, 50.63]",PM10,µg/m3,7.96
